background,x,y,BIO03,green,BIO06,BIO15,wo,roads,soc,rivers
background,476034.9838,4437826.1748,37.1799125671387,0.113934114575386,5.28846168518066,53.6947059631348,1,75.4727401733398,29.7311878204346,26.4696464538574
background,476084.9838,4434826.1748,38.1020050048828,0.0973479747772217,5.28688764572144,53.6910095214844,1,53.1326293945312,23.5149688720703,105.760948181152
background,476084.9838,4436376.1748,37.5438423156738,0.100055746734142,5.46251153945923,53.606014251709,1,84.376838684082,27.5704345703125,233.172088623047
background,476084.9838,4437526.1748,37.1148567199707,0.106317080557346,5.33633852005005,53.6726226806641,1,134.438125610352,28.818229675293,130.850799560547
background,476084.9838,4439126.1748,37.2587394714355,0.109652817249298,5.13487100601196,53.6924629211426,1,18.3598041534424,26.373950958252,905.781005859375
background,476084.9838,4439176.1748,37.2609901428223,0.11169071495533,5.12601327896118,53.691291809082,1,27.3674564361572,26.1082439422607,881.358703613281
background,476084.9838,4441876.1748,37.1352691650391,0.0960418209433556,4.39251232147217,53.5904541015625,1,191.827590942383,29.2541332244873,796.246765136719
background,476134.9838,4430526.1748,40.3534469604492,0.108067125082016,5.2692985534668,53.6646957397461,1,200.728546142578,19.5830955505371,84.3843612670898
background,476134.9838,4431276.1748,39.7334594726562,0.0960841774940491,5.31848955154419,53.6616096496582,1,509.176239013672,22.6992340087891,128.607498168945
background,476134.9838,4432676.1748,39.0350723266602,0.0898711383342743,5.35489749908447,53.6984901428223,1,125.364616394043,25.3266887664795,96.9560928344727
background,476134.9838,4437926.1748,37.2458229064941,0.139441519975662,5.24013996124268,53.6752052307129,1,40.9992713928223,28.8429870605469,159.638717651367
background,476134.9838,4438426.1748,37.1662292480469,0.099438913166523,5.19819498062134,53.6630859375,1,65.0693817138672,28.5556545257568,616.463012695312
background,476134.9838,4441076.1748,37.0633392333984,0.117356106638908,4.51855564117432,53.456111907959,1,7.16893291473389,24.7294178009033,988.508728027344
background,476134.9838,4441276.1748,37.0508613586426,0.104435823857784,4.49384307861328,53.4530296325684,1,52.0995635986328,25.1377410888672,969.611938476562
background,476184.9838,4435326.1748,38.1142044067383,0.102526731789112,5.273850440979,53.6599006652832,1,17.4311866760254,23.2423973083496,82.8139572143555
background,476184.9838,4435876.1748,38.0747718811035,0.0902524963021278,5.47569847106934,53.5945625305176,1,14.4067983627319,23.5431175231934,49.8291625976562
background,476184.9838,4436226.1748,37.6160430908203,0.0956040099263191,5.45996999740601,53.5754585266113,1,15.0738363265991,26.7540187835693,206.429595947266
background,476184.9838,4437576.1748,37.1886978149414,0.108828596770763,5.31555652618408,53.6644859313965,1,217.511199951172,28.3956680297852,20.0978202819824
background,476184.9838,4438476.1748,37.170524597168,0.0913492515683174,5.19610786437988,53.6558036804199,1,73.1117706298828,27.9134407043457,679.499938964844
background,476234.9838,4430026.1748,40.5566635131836,0.102825224399567,5.27870273590088,53.5546264648438,1,373.887969970703,19.9729804992676,47.9985427856445
background,476234.9838,4434026.1748,38.2370491027832,0.104562059044838,5.30621862411499,53.6438102722168,1,7.20083856582642,21.2845363616943,399.26904296875
background,476234.9838,4434126.1748,38.2333145141602,0.111702315509319,5.30674266815186,53.6549339294434,1,68.8033447265625,20.452356338501,306.501861572266
background,476234.9838,4434426.1748,38.2395515441895,0.0891807824373245,5.29803037643433,53.6911964416504,1,82.1494598388672,21.8652038574219,23.108865737915
background,476234.9838,4436826.1748,37.2878227233887,0.105106592178345,5.40129137039185,53.5931968688965,1,154.352432250977,27.885950088501,243.359191894531
background,476234.9838,4439126.1748,37.2921104431152,0.118220046162605,5.12490034103394,53.6676177978516,1,46.3549385070801,26.4264755249023,780.457458496094
background,476234.9838,4441576.1748,37.2616119384766,0.0975890606641769,4.38165712356567,53.4394950866699,1,55.6398620605469,29.0540027618408,720.642272949219
