background,x,y,green,BIO3,soc,sand,silt,roads,BIO06,twi
background,476734.9838,4432426.1748,0.112195089459419,38.2664527893066,23.0066432952881,41.8677558898926,34.9468727111816,76.2489318847656,5.34098720550537,8.33847904205322
background,476734.9838,4435326.1748,0.0862541645765305,38.0062866210938,23.3590412139893,39.1839332580566,34.8807067871094,110.102035522461,5.19249582290649,7.88463068008423
background,476734.9838,4436776.1748,0.11720634251833,37.6799926757812,26.6171703338623,35.8773765563965,38.3541412353516,74.4368133544922,5.40387916564941,7.56909084320068
background,476734.9838,4438276.1748,0.105664826929569,37.3253707885742,25.2964515686035,33.1553268432617,39.2851867675781,154.113647460938,5.18112468719482,8.0755090713501
background,476734.9838,4438776.1748,0.0970489233732224,37.3605270385742,25.8974113464355,30.9679317474365,40.5403633117676,34.3001441955566,5.13741111755371,12.2921009063721
background,476784.9838,4430826.1748,0.111951798200607,40.8823356628418,18.2482833862305,39.8319664001465,36.3576507568359,26.4952030181885,5.17127466201782,13.2355604171753
background,476784.9838,4431426.1748,0.167541116476059,40.3138580322266,19.0515632629395,39.3712158203125,37.2823486328125,199.835388183594,5.25261259078979,6.7635703086853
background,476784.9838,4432176.1748,0.116730242967606,38.8282699584961,21.9359474182129,40.937068939209,34.9726982116699,134.233673095703,5.34465646743774,5.85792779922485
background,476784.9838,4433326.1748,0.107186995446682,38.3590278625488,21.1636295318604,41.2950172424316,34.3469543457031,283.68359375,5.3006157875061,9.83925342559814
background,476784.9838,4435026.1748,0.0950003266334534,38.1744956970215,22.105583190918,39.4435195922852,35.3338851928711,22.0866813659668,5.21100091934204,8.42468929290771
background,476784.9838,4435526.1748,0.0899142622947693,37.834659576416,23.2654323577881,38.9856185913086,35.5267868041992,198.400039672852,5.18755292892456,10.2938690185547
background,476784.9838,4436026.1748,0.0961408838629723,38.0625419616699,24.1609783172607,37.2594680786133,36.9027519226074,112.839683532715,5.40653610229492,10.5637979507446
background,476784.9838,4436276.1748,0.1070751324296,38.0516166687012,25.5716438293457,37.0850715637207,37.378303527832,22.1299877166748,5.42187643051147,10.4603147506714
background,476784.9838,4437876.1748,0.108320273458958,37.5455894470215,26.9689979553223,34.5060157775879,37.5585594177246,9.78656578063965,5.30471134185791,8.80543994903564
background,476784.9838,4438576.1748,0.102697856724262,37.3878021240234,26.5196552276611,33.5844459533691,38.0672836303711,23.2250537872314,5.14495944976807,10.0035171508789
background,476784.9838,4439476.1748,0.0919880867004395,37.7022476196289,25.4928436279297,29.6045246124268,43.4058303833008,59.0157775878906,4.89541673660278,8.79558944702148
background,476784.9838,4441476.1748,0.112963832914829,37.2212982177734,29.5982418060303,26.7464504241943,43.2138366699219,113.585266113281,4.35410785675049,8.60180282592773
background,476834.9838,4429976.1748,0.110417388379574,40.3947219848633,20.104700088501,39.4940452575684,36.2273445129395,399.420959472656,5.25821781158447,6.66873121261597
background,476834.9838,4433326.1748,0.114841692149639,38.3542900085449,21.2328510284424,41.4062652587891,34.3113327026367,269.574127197266,5.30711793899536,11.3786506652832
background,476834.9838,4435776.1748,0.0935456305742264,37.8201675415039,22.5648403167725,38.6053695678711,36.0624122619629,121.384544372559,5.16804122924805,9.77266693115234
background,476834.9838,4436076.1748,0.0948966145515442,38.0474319458008,24.7965831756592,36.9616508483887,36.6560401916504,139.387466430664,5.42800855636597,8.66576194763184
background,476834.9838,4436976.1748,0.103852719068527,37.6412315368652,26.951135635376,35.2339630126953,38.6865463256836,92.2561264038086,5.37206363677979,7.47940158843994
background,476834.9838,4437526.1748,0.124997138977051,37.6167755126953,25.6137237548828,34.5756797790527,39.1434783935547,85.1431350708008,5.3051609992981,13.6642007827759
background,476834.9838,4441476.1748,0.11449508368969,37.2404098510742,29.5462837219238,26.6307315826416,43.5381202697754,63.6104736328125,4.3497257232666,8.19813632965088
background,476834.9838,4441826.1748,0.0838875323534012,37.1039657592773,30.832799911499,26.3253841400146,41.8793487548828,92.7721328735352,4.30554246902466,8.27553939819336
background,476884.9838,4431276.1748,0.146635606884956,40.6148948669434,18.249361038208,39.3627471923828,37.5608978271484,92.1865158081055,5.21428251266479,12.2699241638184
background,476884.9838,4433576.1748,0.111513391137123,38.4434623718262,21.0810642242432,40.7622299194336,34.7516746520996,14.6522188186646,5.26289749145508,7.55555295944214
background,476884.9838,4439126.1748,0.0940911918878555,37.4782981872559,25.3074417114258,29.7876796722412,41.8284721374512,60.6556968688965,5.05783939361572,8.71175575256348
background,476884.9838,4439476.1748,0.0880505442619324,37.731128692627,24.3211345672607,29.8260707855225,43.3052864074707,35.234920501709,4.88862419128418,10.0839900970459
background,476884.9838,4440776.1748,0.0985683500766754,37.3297348022461,28.8032493591309,28.9498519897461,44.2187957763672,93.1121978759766,4.46214628219604,7.96530771255493
background,476934.9838,4429576.1748,0.110028177499771,40.1099472045898,22.1119709014893,38.6672096252441,35.6849212646484,658.74658203125,5.28267335891724,5.84035968780518
background,476934.9838,4433926.1748,0.116205483675003,38.4592552185059,20.9581642150879,41.0080032348633,35.644645690918,23.036376953125,5.26102733612061,6.48047924041748
background,476934.9838,4435826.1748,0.0997675731778145,37.7902412414551,22.2628402709961,38.7461814880371,35.7127342224121,120.591049194336,5.15111970901489,10.1894369125366
background,476934.9838,4436526.1748,0.11124300211668,37.9364967346191,25.764928817749,37.471794128418,36.881275177002,246.874771118164,5.40467882156372,9.45747470855713
background,476934.9838,4441926.1748,0.0940783619880676,37.2049865722656,24.5811977386475,21.1835594177246,33.2022094726562,18.718620300293,4.23103094100952,8.08729934692383
background,476984.9838,4430776.1748,0.132771775126457,40.9416160583496,18.2745838165283,39.5395889282227,37.305549621582,127.969139099121,5.15711832046509,7.75743103027344
background,476984.9838,4432026.1748,0.100683785974979,39.573673248291,22.2831153869629,39.4920043945312,36.6821899414062,372.657836914062,5.31588077545166,5.38959503173828
background,476984.9838,4433426.1748,0.133554458618164,38.6005630493164,21.694185256958,41.4906463623047,34.466968536377,164.13606262207,5.29244947433472,9.02959823608398
background,476984.9838,4435026.1748,0.111470393836498,38.2758140563965,21.8922348022461,39.4808883666992,35.3992538452148,151.860870361328,5.20437288284302,10.9213666915894
background,476984.9838,4435226.1748,0.122813187539577,38.0932998657227,22.5718021392822,39.166576385498,35.1498069763184,128.217758178711,5.19054412841797,12.0188426971436
background,476984.9838,4435376.1748,0.109705373644829,37.9708824157715,22.6474323272705,38.9912185668945,35.0784378051758,14.7437019348145,5.18650531768799,9.60421657562256
background,476984.9838,4441276.1748,0.117995403707027,37.3397598266602,28.6275730133057,27.6844997406006,44.0321388244629,76.5370025634766,4.34291791915894,8.5425329208374
background,476984.9838,4441776.1748,0.0913968160748482,37.2619857788086,30.3353595733643,26.7593936920166,42.2560577392578,79.8509292602539,4.27704286575317,9.94537734985352
background,477034.9838,4430576.1748,0.133732631802559,41.2297019958496,18.8456554412842,39.3551597595215,37.8262329101562,51.4767951965332,5.14505004882812,12.3307437896729
background,477034.9838,4431076.1748,0.132607042789459,40.796459197998,18.5118103027344,39.6286430358887,36.9600944519043,185.620864868164,5.18160390853882,13.698540687561
background,477034.9838,4432626.1748,0.0964479148387909,38.4189987182617,23.9919872283936,41.8326797485352,34.7331123352051,144.042251586914,5.33735656738281,5.68887042999268
background,477034.9838,4432976.1748,0.0878272876143456,38.5045700073242,25.1383171081543,41.9940414428711,34.1717643737793,177.172286987305,5.32912826538086,6.26733255386353
background,477034.9838,4433776.1748,0.103830732405186,38.6199111938477,21.4947090148926,40.8872680664062,35.7302093505859,52.8084983825684,5.25831270217896,6.58480644226074
background,477034.9838,4435126.1748,0.109522491693497,38.1581916809082,22.6193466186523,39.3265800476074,35.1997947692871,175.546295166016,5.19389772415161,9.0775146484375
background,477034.9838,4436876.1748,0.104338921606541,37.8076400756836,26.0457668304443,35.7847595214844,38.0849418640137,47.2324752807617,5.34442186355591,8.58414268493652
background,477034.9838,4436976.1748,0.106818981468678,37.7375907897949,25.8457679748535,36.200798034668,37.472110748291,135.500854492188,5.32224798202515,8.36065578460693
background,477034.9838,4439176.1748,0.103112295269966,37.5600051879883,25.3551197052002,29.6792449951172,42.2576675415039,135.530288696289,5.02587890625,13.7767972946167
background,477034.9838,4440876.1748,0.102953426539898,37.2862205505371,29.0611362457275,28.288444519043,45.2918701171875,84.6903610229492,4.43769836425781,7.60251808166504
background,477034.9838,4441126.1748,0.106983855366707,37.379955291748,28.4568958282471,28.3697090148926,44.4302101135254,37.8284225463867,4.34048795700073,10.3690099716187
background,477084.9838,4429826.1748,0.113707788288593,40.4672889709473,22.0621356964111,38.3429260253906,35.7241630554199,368.223052978516,5.24102258682251,6.53779792785645
background,477084.9838,4430476.1748,0.126626908779144,41.3426551818848,18.5656814575195,39.4501686096191,37.4937210083008,52.1899261474609,5.13068866729736,10.9942770004272
background,477084.9838,4432476.1748,0.09861209243536,38.7795715332031,23.6300792694092,41.5682067871094,34.7945938110352,267.634613037109,5.33939504623413,5.95066499710083
background,477134.9838,4429926.1748,0.118230305612087,40.8689079284668,21.2901515960693,38.4865875244141,35.8912620544434,256.455535888672,5.19430160522461,6.84594535827637
background,477134.9838,4430576.1748,0.127069875597954,41.3015823364258,18.6893672943115,39.128475189209,37.9723167419434,26.4535465240479,5.13916492462158,7.9344048500061
background,477134.9838,4431026.1748,0.131818905472755,40.8336181640625,18.1384048461914,39.5893440246582,37.0262451171875,288.463745117188,5.17297077178955,10.0800476074219
background,477134.9838,4434226.1748,0.112730577588081,38.5790557861328,21.4433860778809,40.1988143920898,35.3070907592773,158.803451538086,5.22993278503418,8.6183557510376
background,477134.9838,4436926.1748,0.104040071368217,37.7998733520508,25.3104476928711,36.6400184631348,37.0028533935547,33.2334518432617,5.31189489364624,7.82753944396973
background,477134.9838,4439176.1748,0.0937877595424652,37.5484237670898,25.3865814208984,29.6497688293457,42.3604431152344,97.1417236328125,5.00665378570557,7.8989896774292
background,477134.9838,4439426.1748,0.0851038470864296,37.7579345703125,24.3389854431152,30.0338401794434,42.6057739257812,46.9290237426758,4.87866449356079,8.54531288146973
background,477134.9838,4441626.1748,0.093480572104454,37.3995361328125,29.1526718139648,26.8556385040283,42.3141326904297,5.49817276000977,4.27282905578613,7.75475549697876
background,477134.9838,4441776.1748,0.0988081246614456,37.3478775024414,29.7383918762207,27.3309440612793,42.0789260864258,47.7426681518555,4.24103927612305,9.43219661712646
background,477184.9838,4430276.1748,0.124712690711021,41.2502784729004,18.7807769775391,39.403377532959,37.1379356384277,60.1909255981445,5.14173078536987,8.17957496643066
background,477184.9838,4431076.1748,0.133696660399437,40.8255386352539,18.3294773101807,39.5666313171387,36.9240989685059,320.971557617188,5.17323207855225,9.11032390594482
background,477184.9838,4435476.1748,0.0891735851764679,37.8380279541016,22.3985252380371,39.5231781005859,35.4408302307129,42.7341690063477,5.16025638580322,7.91782188415527
background,477184.9838,4436376.1748,0.109141103923321,37.6660423278809,25.360143661499,38.4774284362793,35.4475479125977,88.4664459228516,5.16087293624878,9.37605762481689
background,477184.9838,4436576.1748,0.0909822583198547,37.8247833251953,26.0865859985352,38.061450958252,35.3451309204102,260.849731445312,5.37870264053345,8.19919204711914
background,477184.9838,4437676.1748,0.097982831299305,37.7050971984863,25.5515251159668,36.1516952514648,36.7830810546875,104.856216430664,5.2584400177002,7.86831092834473
background,477234.9838,4432076.1748,0.102845944464207,39.2358589172363,21.5372657775879,40.1085205078125,35.9430694580078,233.207382202148,5.32396936416626,5.90282297134399
background,477234.9838,4432476.1748,0.103832051157951,38.2595062255859,23.6649780273438,41.3629570007324,34.7155380249023,279.170043945312,5.32411098480225,5.2703218460083
background,477234.9838,4434876.1748,0.105177253484726,38.2566604614258,20.8052024841309,39.4709129333496,35.5525703430176,142.790252685547,5.19694089889526,10.1341209411621
background,477234.9838,4436326.1748,0.108987957239151,37.5930557250977,25.5085544586182,39.0837936401367,34.756103515625,22.6146640777588,5.11223840713501,8.0891580581665
background,477284.9838,4436076.1748,0.102337226271629,37.6799850463867,24.4874057769775,39.6252937316895,34.0687217712402,62.3328056335449,5.11834383010864,9.82703113555908
background,477284.9838,4441376.1748,0.110403180122375,37.5184326171875,28.8456993103027,29.2323799133301,42.5719375610352,54.6590843200684,4.29115343093872,8.38729000091553
background,477284.9838,4441476.1748,0.102088987827301,37.5529670715332,28.653751373291,28.5891704559326,42.5655212402344,72.1209030151367,4.27448511123657,10.0554695129395
background,477334.9838,4435426.1748,0.0907791331410408,37.8533248901367,23.4937591552734,39.8133811950684,35.3957939147949,200.327209472656,5.16570377349854,8.62815380096436
background,477334.9838,4435826.1748,0.118357121944427,37.772102355957,23.1149730682373,38.7596626281738,35.4364128112793,39.9313659667969,5.12168836593628,9.71410655975342
background,477334.9838,4437326.1748,0.0879874899983406,37.5613441467285,24.4120197296143,37.0046501159668,36.3058624267578,97.4348907470703,5.25905799865723,8.44552707672119
background,477334.9838,4438676.1748,0.104066267609596,37.4649276733398,24.1269855499268,34.0988464355469,38.2909278869629,153.715759277344,5.09989166259766,9.21264934539795
background,477384.9838,4431626.1748,0.134946554899216,40.1300354003906,18.2919673919678,40.6627960205078,37.839225769043,11.6411066055298,5.26420021057129,8.29355430603027
background,477384.9838,4433826.1748,0.107803471386433,38.6888885498047,22.9418468475342,39.4844551086426,36.035587310791,20.9882431030273,5.24838209152222,7.91587543487549
background,477384.9838,4433876.1748,0.106947183609009,38.7144889831543,23.0174102783203,39.0997619628906,36.1845703125,40.9986686706543,5.24872303009033,8.29737949371338
background,477384.9838,4435376.1748,0.0984615907073021,37.8825912475586,24.120246887207,39.998046875,35.3143119812012,265.803009033203,5.16860914230347,8.5775785446167
background,477384.9838,4435426.1748,0.0952875167131424,37.8532180786133,23.7922286987305,39.9148483276367,35.4135131835938,221.371887207031,5.16546773910522,8.67293167114258
background,477384.9838,4435826.1748,0.110102966427803,37.7747497558594,23.3151817321777,38.6633796691895,35.5312271118164,45.2298126220703,5.11957120895386,9.78490734100342
background,477384.9838,4436976.1748,0.08958650380373,37.6331748962402,25.5381202697754,37.8181610107422,34.9105415344238,42.5548515319824,5.2825140953064,6.76764345169067
background,477384.9838,4437026.1748,0.0988742336630821,37.5852928161621,25.4581203460693,38.0485763549805,34.6073150634766,89.9448852539062,5.27090454101562,6.68823623657227
background,477384.9838,4438926.1748,0.11857845634222,37.5614395141602,25.0960063934326,30.4758758544922,40.9920120239258,18.7037620544434,5.04445028305054,7.5658130645752
background,477384.9838,4439326.1748,0.101846404373646,37.8338623046875,25.1700496673584,30.0928077697754,42.5564193725586,108.17643737793,4.87047529220581,8.04588794708252
background,477384.9838,4441026.1748,0.119427479803562,37.6319808959961,26.7283706665039,30.2279815673828,42.7100372314453,88.9992599487305,4.31571578979492,10.6865863800049
background,477434.9838,4433026.1748,0.129547089338303,38.1635398864746,23.0980205535889,40.5737571716309,34.4742851257324,91.5645370483398,5.32211637496948,6.93580198287964
background,477434.9838,4435076.1748,0.115246400237083,38.06591796875,24.1829414367676,39.0083618164062,36.2805862426758,326.222442626953,5.18690872192383,9.04770565032959
background,477434.9838,4435926.1748,0.111265704035759,37.7400779724121,23.9104061126709,38.8913116455078,34.9753608703613,39.9822998046875,5.11680793762207,10.4827089309692
background,477434.9838,4436926.1748,0.0881206914782524,37.6610260009766,25.6181201934814,37.7986183166504,34.9197425842285,12.1703147888184,5.29037427902222,8.72677803039551
background,477434.9838,4437826.1748,0.108762383460999,37.7420692443848,24.8913078308105,35.9604263305664,37.3438949584961,79.6357269287109,5.24389982223511,11.1561908721924
background,477484.9838,4431426.1748,0.111760906875134,40.1745872497559,18.0163822174072,40.3570594787598,36.7156982421875,160.83203125,5.25072431564331,6.86064100265503
background,477484.9838,4434976.1748,0.0959589779376984,38.1037521362305,22.8214378356934,39.0558815002441,36.0700645446777,251.900817871094,5.18740224838257,9.6539421081543
background,477484.9838,4435876.1748,0.0881243869662285,37.7658729553223,23.6821575164795,38.8454246520996,35.0977210998535,32.2629127502441,5.11659860610962,8.4124813079834
background,477484.9838,4437176.1748,0.091865099966526,37.6837043762207,25.0003280639648,38.2025489807129,34.4965896606445,240.573272705078,5.25885200500488,8.85611248016357
background,477484.9838,4438226.1748,0.0950816944241524,37.643871307373,26.0825099945068,35.3114852905273,37.6071662902832,35.6331939697266,5.20469379425049,7.74964714050293
background,477484.9838,4441326.1748,0.116756953299046,37.5261192321777,28.1625423431396,29.7556838989258,42.328483581543,92.7732543945312,4.25516939163208,7.95983505249023
background,477534.9838,4429226.1748,0.108770534396172,41.5567970275879,18.6347980499268,37.5310173034668,35.5280418395996,195.51823425293,5.04765701293945,7.13256311416626
background,477534.9838,4434826.1748,0.0996116623282433,38.2160606384277,21.3661041259766,39.1464691162109,35.7768211364746,190.591186523438,5.18927097320557,9.26871299743652
background,477534.9838,4438276.1748,0.100739568471909,37.6483497619629,26.3069725036621,35.1830902099609,37.5000228881836,25.097749710083,5.19945812225342,7.97217035293579
background,477584.9838,4431226.1748,0.12187434732914,40.2530860900879,18.0095291137695,40.5160827636719,36.3787460327148,374.630523681641,5.24391317367554,6.52098608016968
background,477584.9838,4431376.1748,0.108843676745892,39.9184989929199,17.9994354248047,40.0284461975098,36.3131942749023,233.664154052734,5.27222490310669,5.99579763412476
background,477584.9838,4433776.1748,0.113942578434944,38.3210639953613,23.2618465423584,39.5429611206055,35.879810333252,16.6091995239258,5.24134540557861,6.49154853820801
background,477584.9838,4441926.1748,0.0888752937316895,37.7791366577148,27.8786964416504,26.5719051361084,40.9473915100098,223.62092590332,3.98094797134399,9.16410255432129
background,477634.9838,4435326.1748,0.100081339478493,37.9246864318848,25.0775394439697,39.8297805786133,35.7817573547363,80.4043655395508,5.16313743591309,8.66584300994873
background,477634.9838,4441376.1748,0.0956625714898109,37.6141967773438,27.2780475616455,29.9698925018311,41.7430191040039,155.942596435547,4.19165563583374,7.85062789916992
background,477684.9838,4430176.1748,0.140071138739586,41.5024490356445,20.238883972168,39.588306427002,37.0592994689941,181.84814453125,5.07146072387695,15.4073867797852
background,477684.9838,4431176.1748,0.116067849099636,40.1272659301758,17.9667472839355,40.8891258239746,36.1918678283691,457.252685546875,5.2527060508728,5.9880895614624
background,477684.9838,4432476.1748,0.110195688903332,38.5978889465332,22.3676891326904,39.0457801818848,34.7773513793945,361.994110107422,5.31751203536987,7.089430809021
background,477684.9838,4433176.1748,0.124987177550793,38.2546005249023,22.2955589294434,39.2556228637695,35.0658569335938,6.24084186553955,5.31912994384766,6.48838233947754
background,477684.9838,4434576.1748,0.131148248910904,38.6971626281738,22.0189437866211,39.0550231933594,36.166633605957,168.046005249023,5.20400857925415,17.0906982421875
background,477684.9838,4435026.1748,0.0924612656235695,38.1142768859863,24.222412109375,39.3285102844238,36.151123046875,292.540252685547,5.18111324310303,9.31217861175537
background,477684.9838,4435176.1748,0.0976020097732544,38.0371398925781,25.4684753417969,39.3463859558105,36.28515625,171.887313842773,5.17634630203247,8.04469680786133
background,477684.9838,4435776.1748,0.100937090814114,37.8061752319336,24.0880146026611,39.2098922729492,35.1104583740234,180.048065185547,5.12142753601074,8.97655963897705
background,477684.9838,4438976.1748,0.125286355614662,37.7905426025391,25.0479869842529,32.3959732055664,40.584056854248,33.7339401245117,4.9869213104248,9.0988826751709
background,477684.9838,4441876.1748,0.0875208079814911,37.849437713623,29.0913486480713,28.0126972198486,42.0270652770996,122.002410888672,3.97487854957581,9.1375093460083
background,477734.9838,4431276.1748,0.12013553828001,39.7251663208008,17.9918212890625,40.0854454040527,36.4138565063477,399.360046386719,5.28102207183838,5.27600955963135
background,477734.9838,4433176.1748,0.146053940057755,38.329647064209,22.0037460327148,39.0538749694824,35.2625694274902,18.3070507049561,5.32055044174194,6.97939109802246
background,477734.9838,4434976.1748,0.114153161644936,38.1378479003906,23.3202590942383,39.5153274536133,35.9680557250977,284.688232421875,5.18059682846069,9.29593753814697
background,477734.9838,4435626.1748,0.0924914330244064,37.8509101867676,23.8533687591553,39.155704498291,35.8618545532227,126.877380371094,5.13342428207397,8.56792831420898
background,477734.9838,4437226.1748,0.0928775146603584,37.6317138671875,24.4657497406006,38.1836280822754,34.7038650512695,180.421752929688,5.23575687408447,6.19963264465332
background,477734.9838,4438676.1748,0.0955802798271179,37.6286926269531,24.3213481903076,35.9020957946777,37.8241081237793,116.67643737793,5.21181774139404,8.7516565322876
background,477734.9838,4439476.1748,0.103876940906048,38.0126647949219,24.6726779937744,32.5973129272461,41.111385345459,27.4458065032959,4.75197553634644,9.29180240631104
background,477784.9838,4431626.1748,0.122854694724083,39.178897857666,18.2531242370605,39.1603393554688,36.818977355957,237.606552124023,5.30349349975586,4.36253547668457
background,477784.9838,4432326.1748,0.110154904425144,39.1208076477051,22.3196258544922,38.6445274353027,35.1419868469238,306.279541015625,5.31261682510376,5.8624153137207
background,477784.9838,4437176.1748,0.0927445814013481,37.6232223510742,24.790454864502,38.7494926452637,34.6897315979004,154.379287719727,5.23898124694824,6.08602046966553
background,477784.9838,4439326.1748,0.114196516573429,37.9440765380859,24.5325622558594,32.4819564819336,41.0158500671387,44.3819541931152,4.84216260910034,8.67289924621582
background,477784.9838,4442026.1748,0.0852220058441162,37.883659362793,18.1874523162842,16.6965885162354,26.2985668182373,59.7248497009277,3.94490003585815,7.48080682754517
background,477834.9838,4431826.1748,0.122616373002529,39.3164825439453,19.2731246948242,37.4693183898926,37.9988021850586,31.6389770507812,5.30063390731812,8.8102502822876
background,477834.9838,4433276.1748,0.136315926909447,38.4238815307617,21.9673175811768,39.2567253112793,35.3200798034668,61.0226783752441,5.32100772857666,7.30125379562378
background,477834.9838,4434876.1748,0.126408144831657,38.4171104431152,22.2599506378174,39.9849662780762,35.7699241638184,158.602081298828,5.18630313873291,7.79987335205078
background,477834.9838,4435676.1748,0.0929103568196297,37.8938255310059,23.407075881958,39.053783416748,35.4958267211914,51.7328605651855,5.1300220489502,8.80864715576172
background,477834.9838,4435976.1748,0.10120015591383,37.8409080505371,24.7392253875732,38.910816192627,34.3217353820801,24.0968284606934,5.0987114906311,8.38077735900879
background,477834.9838,4438726.1748,0.108318701386452,37.7138175964355,24.4512672424316,35.3671875,38.0890922546387,48.9079704284668,5.18093490600586,8.22348022460938
background,477834.9838,4439176.1748,0.127782195806503,38.0015869140625,24.9755840301514,32.604866027832,40.2700386047363,1.40612602233887,4.8556056022644,8.08266067504883
background,477884.9838,4430376.1748,0.142656922340393,41.4576377868652,20.0853595733643,41.194766998291,34.9155158996582,339.307403564453,5.08230257034302,12.4726266860962
background,477884.9838,4430726.1748,0.119470089673996,40.9452819824219,18.6744232177734,41.0339660644531,35.4017791748047,403.737670898438,5.1420111656189,8.22219657897949
background,477884.9838,4435426.1748,0.116553865373135,38.022159576416,24.4721164703369,39.9041023254395,35.3762512207031,6.17074108123779,5.16164350509644,9.2391996383667
background,477884.9838,4435776.1748,0.102884724736214,37.8904838562012,23.7857837677002,38.858024597168,34.9865303039551,49.4266624450684,5.11877679824829,10.6922845840454
background,477884.9838,4436776.1748,0.103510290384293,37.3976669311523,26.2719058990479,39.6325035095215,32.4949569702148,50.0878105163574,5.01198244094849,7.81936407089233
background,477884.9838,4438876.1748,0.106088176369667,37.8572540283203,25.1640586853027,32.7159729003906,39.8840255737305,22.3579483032227,5.12769937515259,13.3292751312256
background,477934.9838,4431326.1748,0.11618472635746,39.9570274353027,18.1503143310547,39.0581474304199,37.0017776489258,382.496551513672,5.25635480880737,6.38135480880737
background,477934.9838,4431776.1748,0.119303181767464,39.4375534057617,19.3080024719238,37.5761909484863,37.7696304321289,77.8807754516602,5.29292106628418,6.52275991439819
background,477934.9838,4432626.1748,0.111599005758762,38.9855995178223,21.3766765594482,37.7992935180664,35.497730255127,428.185913085938,5.3142786026001,6.71617841720581
background,477934.9838,4432776.1748,0.118668206036091,38.7200202941895,21.4415073394775,38.2024841308594,35.742561340332,278.540832519531,5.31529331207275,6.19673156738281
background,477934.9838,4433376.1748,0.104781277477741,38.4231872558594,22.3259658813477,39.8588790893555,34.7707023620605,37.0561943054199,5.31801080703735,8.83488464355469
background,477934.9838,4433426.1748,0.117240458726883,38.2716369628906,22.4099597930908,39.9796829223633,34.71630859375,22.6406345367432,5.30990409851074,9.03562927246094
background,477934.9838,4435126.1748,0.104449607431889,38.0845108032227,23.4562435150146,39.6900863647461,35.7617950439453,67.2895660400391,5.17293930053711,7.00887775421143
background,477984.9838,4430076.1748,0.098076194524765,41.5132369995117,20.5742721557617,40.6321144104004,35.5363464355469,134.446411132812,5.05970096588135,13.535195350647
background,477984.9838,4433976.1748,0.115745611488819,37.9062461853027,23.1747035980225,39.1017150878906,35.1310882568359,13.9108047485352,5.21288013458252,7.375168800354
background,477984.9838,4435876.1748,0.111101642251015,37.9438095092773,24.4450283050537,38.6104164123535,34.8097953796387,75.4155120849609,5.09946203231812,10.1431980133057
background,477984.9838,4438176.1748,0.112495563924313,37.8015441894531,23.9955825805664,38.3759727478027,36.7697563171387,95.6177062988281,5.17985868453979,10.3013067245483
background,477984.9838,4438476.1748,0.0900469049811363,37.7698593139648,24.2129859924316,37.4579467773438,36.9612312316895,68.3700256347656,5.14531517028809,8.77478218078613
background,477984.9838,4441926.1748,0.120358683168888,38.1410026550293,23.0415172576904,21.4891300201416,34.9994316101074,164.129318237305,3.89450812339783,9.43354034423828
background,478034.9838,4432226.1748,0.115118451416492,39.8356132507324,20.7023887634277,37.7165985107422,35.9013137817383,373.355804443359,5.27668809890747,11.6824760437012
background,478034.9838,4433926.1748,0.104524098336697,37.8599510192871,22.8829517364502,39.3699645996094,35.0781364440918,75.3718872070312,5.23098945617676,8.89294624328613
background,478034.9838,4434526.1748,0.0968776419758797,38.1495590209961,23.3447589874268,38.8755111694336,36.0417251586914,2.95749449729919,5.18871021270752,7.85453176498413
background,478034.9838,4435076.1748,0.0982623696327209,38.2785110473633,23.1626472473145,39.9671859741211,35.4704475402832,128.381301879883,5.17735767364502,5.80458354949951
background,478034.9838,4435726.1748,0.111515194177628,38.0078315734863,22.9615154266357,39.0006103515625,35.281364440918,62.9070816040039,5.12730073928833,9.61969184875488
background,478034.9838,4436826.1748,0.100042194128036,37.4973449707031,24.8319072723389,39.3830833435059,33.7098922729492,39.4574241638184,5.01349115371704,7.36520433425903
background,478034.9838,4441726.1748,0.101248860359192,38.1014289855957,29.4844379425049,26.3534622192383,45.2692031860352,3.01822185516357,3.91485142707825,13.300196647644
background,478034.9838,4441776.1748,0.116235330700874,38.1123580932617,29.2316703796387,26.4430522918701,45.060432434082,52.0486297607422,3.90953612327576,11.4923286437988
background,478084.9838,4429826.1748,0.100750036537647,41.4676628112793,19.698486328125,38.681957244873,37.364917755127,8.32093620300293,5.07010269165039,6.20379877090454
background,478084.9838,4430826.1748,0.131802007555962,40.633716583252,18.1284503936768,41.0022850036621,35.2594337463379,346.581268310547,5.17769384384155,5.71003389358521
background,478084.9838,4434026.1748,0.0978126600384712,37.8230934143066,23.4175567626953,39.3245697021484,35.2612228393555,125.682693481445,5.20367860794067,8.01978492736816
background,478084.9838,4434226.1748,0.10452377051115,37.7492828369141,23.9455051422119,38.7583198547363,35.9208564758301,109.377105712891,5.1842679977417,8.19923114776611
background,478084.9838,4435676.1748,0.107498049736023,38.0271339416504,22.222240447998,39.1841354370117,35.3743171691895,110.243637084961,5.12933254241943,10.9278612136841
background,478084.9838,4435976.1748,0.0998594164848328,37.9251251220703,24.2493209838867,38.2325630187988,35.5379333496094,144.35481262207,5.09549140930176,7.40325021743774
background,478084.9838,4436176.1748,0.0970569029450417,37.8262252807617,24.3118343353271,37.9967765808105,36.2481422424316,40.1761016845703,5.07193517684937,7.91646337509155
background,478084.9838,4441826.1748,0.134205013513565,38.1613960266113,28.840461730957,26.1053009033203,45.5736846923828,112.937042236328,3.88095808029175,9.63374137878418
