background,x,y,BIO03,green,BIO06,wo,roads,soc,rivers
background,476484.9838,4430176.1748,40.9925880432129,0.107184074819088,5.20298004150391,1,473.363311767578,18.6749114990234,7.81825256347656
background,476484.9838,4436876.1748,37.5816955566406,0.0996798127889633,5.40949678421021,1,29.7275829315186,27.8918857574463,9.30488872528076
background,476534.9838,4430626.1748,40.7257881164551,0.117688603699207,5.20051240921021,1,154.290725708008,18.898853302002,148.819061279297
background,476534.9838,4440876.1748,37.4041023254395,0.091255895793438,4.49503993988037,1,137.729370117188,27.3124446868896,744.372314453125
background,476534.9838,4442076.1748,36.9552307128906,0.0978339090943336,4.31029272079468,1,13.5443868637085,30.873592376709,390.323303222656
background,476584.9838,4430576.1748,40.7775573730469,0.116829231381416,5.20282030105591,1,183.033721923828,18.9218826293945,156.819183349609
background,476584.9838,4432076.1748,38.8621864318848,0.106479622423649,5.35008239746094,1,249.400512695312,21.2229995727539,56.5198364257812
background,476584.9838,4437076.1748,37.3172073364258,0.117811992764473,5.37712430953979,1,217.924697875977,27.4586048126221,159.301818847656
background,476584.9838,4439226.1748,37.3959197998047,0.105427600443363,5.06104850769043,1,143.577301025391,26.2886257171631,441.609313964844
background,476584.9838,4441926.1748,36.9913215637207,0.0914012789726257,4.32857847213745,1,66.9773483276367,30.8823127746582,297.592102050781
background,476634.9838,4440926.1748,37.3776702880859,0.0997686684131622,4.47329235076904,1,61.4353332519531,28.6116905212402,685.785095214844
background,476684.9838,4432826.1748,38.5396270751953,0.0855418294668198,5.32018709182739,1,88.2041397094727,25.2274799346924,153.496856689453
background,476684.9838,4435826.1748,37.9065704345703,0.0983014926314354,5.29229068756104,1,42.138011932373,22.8392906188965,48.8722534179688
background,476684.9838,4438826.1748,37.3370208740234,0.110084250569344,5.1299033164978,1,19.8744869232178,25.6449546813965,271.449340820312
background,476684.9838,4439426.1748,37.5424842834473,0.104770593345165,4.97148275375366,1,17.313045501709,26.7414569854736,241.372421264648
background,476734.9838,4431076.1748,40.7105903625488,0.152111798524857,5.20468664169312,1,64.5556411743164,19.0470294952393,180.538314819336
background,476734.9838,4431426.1748,40.2744064331055,0.155244708061218,5.25959920883179,1,183.695892333984,19.6457252502441,60.203483581543
background,476734.9838,4433976.1748,38.4052619934082,0.119864784181118,5.26725721359253,1,21.1187934875488,20.750862121582,217.433227539062
background,476734.9838,4434376.1748,38.4429054260254,0.155031934380531,5.25094604492188,1,64.0418014526367,20.7723808288574,56.2154388427734
background,476734.9838,4438076.1748,37.3872528076172,0.106815159320831,5.18994426727295,1,29.6348323822021,25.8057117462158,301.986267089844
background,476734.9838,4441576.1748,37.1302871704102,0.108584396541119,4.35000610351562,1,72.0848388671875,29.0868892669678,351.161102294922
background,476784.9838,4431076.1748,40.6991577148438,0.146712303161621,5.20545387268066,1,114.550468444824,18.9099941253662,134.270111083984
background,476784.9838,4439326.1748,37.5084266662598,0.122435428202152,5.01314973831177,1,3.90690684318542,25.813081741333,235.689422607422
background,476784.9838,4440176.1748,37.7964363098145,0.0964889526367188,4.75476503372192,0,1.71113812923431,26.28049659729,482.37255859375
background,476834.9838,4435426.1748,37.8908882141113,0.094953641295433,5.18886423110962,1,86.7030410766602,23.1564121246338,313.886535644531
background,476834.9838,4436626.1748,37.9285049438477,0.0918278843164444,5.40747547149658,1,145.873092651367,26.5502548217773,31.5096015930176
background,476834.9838,4440676.1748,37.372802734375,0.0892512425780296,4.4804368019104,0,171.518249511719,28.5891170501709,385.805328369141
background,476834.9838,4441726.1748,37.0996856689453,0.0837450549006462,4.32062244415283,1,90.8031158447266,30.2855396270752,173.357284545898
background,476884.9838,4429326.1748,40.810619354248,0.107576310634613,5.22419118881226,1,853.163940429688,20.0187702178955,15.1555156707764
background,476884.9838,4432126.1748,39.298469543457,0.0954282060265541,5.3304181098938,1,231.444259643555,22.2922744750977,106.862739562988
background,476884.9838,4433626.1748,38.4248123168945,0.115652151405811,5.26140689849854,1,28.5216522216797,21.1252861022949,261.648071289062
background,476884.9838,4436226.1748,38.0595016479492,0.0978391543030739,5.41717100143433,1,97.3619232177734,25.1826667785645,164.102111816406
background,476884.9838,4437726.1748,37.5975685119629,0.0932207331061363,5.27226257324219,1,52.6123580932617,25.9172954559326,71.6425170898438
background,476884.9838,4440126.1748,37.773193359375,0.0867090225219727,4.74731731414795,0,92.1692886352539,25.8122539520264,415.192199707031
background,476884.9838,4440876.1748,37.3015937805176,0.0910145789384842,4.45215511322021,1,117.697998046875,29.0002899169922,463.132629394531
background,476934.9838,4432026.1748,39.5125350952148,0.103767924010754,5.32084798812866,1,340.840423583984,22.1649951934814,102.376876831055
background,476934.9838,4432976.1748,38.8402786254883,0.0890026614069939,5.31687259674072,1,175.393630981445,24.8078746795654,46.0281066894531
background,476934.9838,4435026.1748,38.2428855895996,0.0989466309547424,5.20413398742676,1,107.176696777344,21.8080463409424,397.652648925781
background,476934.9838,4437476.1748,37.6278305053711,0.0999413505196571,5.30297470092773,1,105.085418701172,25.2142524719238,52.7655830383301
background,476934.9838,4441176.1748,37.3784484863281,0.0917160138487816,4.34379768371582,1,24.3685436248779,28.4261779785156,372.208129882812
background,476934.9838,4441926.1748,37.2049102783203,0.0940783619880676,4.2310733795166,1,18.718620300293,24.5811977386475,44.7454299926758
background,476984.9838,4431126.1748,40.7673034667969,0.135011672973633,5.18723058700562,1,116.923027038574,18.7515697479248,32.2366409301758
background,476984.9838,4431476.1748,40.4015121459961,0.136749848723412,5.24262619018555,1,313.213836669922,18.2587585449219,78.6794891357422
background,476984.9838,4435176.1748,38.1764183044434,0.124202556908131,5.19245290756226,1,130.137832641602,22.5461864471436,417.823822021484
background,476984.9838,4437226.1748,37.776725769043,0.129227757453918,5.30756855010986,1,30.9948692321777,25.5049934387207,7.12908220291138
background,476984.9838,4437876.1748,37.6607666015625,0.125016182661057,5.26107692718506,1,71.2997665405273,26.2204170227051,54.1737937927246
background,476984.9838,4440226.1748,37.8168106079102,0.08854990452528,4.73569202423096,0,98.2279739379883,26.2878246307373,286.451477050781
background,477034.9838,4433376.1748,38.5758781433105,0.107261992990971,5.31087112426758,1,227.479766845703,22.2047557830811,134.313903808594
background,477034.9838,4436326.1748,38.0017166137695,0.100660182535648,5.40540838241577,1,222.608856201172,24.8007354736328,314.500457763672
background,477084.9838,4434576.1748,38.184886932373,0.13213624060154,5.21197319030762,1,4.15480136871338,21.0660781860352,137.874359130859
background,477084.9838,4434876.1748,38.2934989929199,0.119601137936115,5.20158576965332,1,5.33460187911987,21.0598182678223,403.853118896484
background,477084.9838,4437076.1748,37.6989936828613,0.0855043604969978,5.30031538009644,1,190.322509765625,25.2857666015625,118.848861694336
background,477084.9838,4437976.1748,37.6446762084961,0.108832187950611,5.25276947021484,1,103.339424133301,25.8017730712891,6.3428316116333
background,477084.9838,4438126.1748,37.5555381774902,0.107613705098629,5.30054235458374,1,15.3826608657837,25.4142017364502,37.2307090759277
background,477084.9838,4439926.1748,37.921329498291,0.110258691012859,4.74374914169312,0,2.8468656539917,26.3529071807861,289.378112792969
background,477134.9838,4431676.1748,40.2718467712402,0.126608371734619,5.25025272369385,1,121.68684387207,20.3924865722656,65.9088821411133
background,477134.9838,4436176.1748,37.634822845459,0.0960835292935371,5.11977577209473,1,120.811347961426,24.2410488128662,410.276184082031
background,477134.9838,4437476.1748,37.6704025268555,0.0895960852503777,5.268150806427,1,215.683120727539,25.1006526947021,224.970489501953
background,477134.9838,4441526.1748,37.3720741271973,0.116889610886574,4.30053567886353,1,88.6001739501953,28.8634166717529,166.397430419922
background,477184.9838,4429626.1748,40.4368095397949,0.110452614724636,5.24690866470337,1,486.623107910156,22.0419998168945,213.783248901367
background,477184.9838,4430226.1748,41.2048377990723,0.127547025680542,5.14947652816772,1,30.3077449798584,18.7791996002197,209.799224853516
background,477184.9838,4434176.1748,38.6232795715332,0.122193314135075,5.22976875305176,1,120.856307983398,21.8829288482666,16.1391010284424
background,477184.9838,4436776.1748,37.7837257385254,0.0944455340504646,5.33062553405762,1,84.6388778686523,25.7850379943848,287.537933349609
background,477184.9838,4440026.1748,37.9365921020508,0.101661540567875,4.72654247283936,0,4.15611934661865,25.9772491455078,174.364318847656
background,477234.9838,4433176.1748,38.6483726501465,0.0915355682373047,5.30989551544189,1,191.022109985352,24.2810649871826,65.3046417236328
background,477284.9838,4429726.1748,40.6520042419434,0.116324990987778,5.22199296951294,1,357.115447998047,21.1335697174072,238.568588256836
background,477284.9838,4435876.1748,37.7617263793945,0.116071693599224,5.12344884872437,1,9.14389419555664,23.0762119293213,544.122680664062
background,477284.9838,4437676.1748,37.703556060791,0.0904490202665329,5.25191402435303,1,16.0562381744385,25.3342094421387,287.317291259766
background,477284.9838,4438676.1748,37.4523887634277,0.101737439632416,5.10454607009888,1,141.240982055664,24.3024215698242,261.251068115234
background,477284.9838,4441276.1748,37.5454559326172,0.105546280741692,4.30275869369507,1,44.8585090637207,28.5222682952881,32.4280090332031
background,477334.9838,4435426.1748,37.8533248901367,0.0907791331410408,5.16570520401001,1,200.327209472656,23.4937591552734,702.496154785156
background,477334.9838,4439876.1748,38.037036895752,0.0901295468211174,4.72094058990479,0,105.138214111328,25.5749053955078,35.4696846008301
background,477384.9838,4430676.1748,41.0486221313477,0.133663326501846,5.13999843597412,1,87.758903503418,17.4655914306641,92.541015625
background,477384.9838,4435126.1748,38.0455284118652,0.0979878082871437,5.18698406219482,1,366.076354980469,24.6653537750244,582.236450195312
background,477384.9838,4436226.1748,37.5941429138184,0.110218390822411,5.10538530349731,1,103.296394348145,25.9098014831543,660.843200683594
background,477384.9838,4439576.1748,37.9091415405273,0.108038164675236,4.79905796051025,1,122.06893157959,25.113977432251,115.885437011719
background,477384.9838,4441576.1748,37.5082359313965,0.0963193327188492,4.20388555526733,1,20.6589069366455,28.084192276001,54.0553855895996
background,477434.9838,4433526.1748,38.3374671936035,0.128721639513969,5.298828125,1,32.3312530517578,22.5871181488037,276.988342285156
background,477434.9838,4439826.1748,38.0911293029785,0.0978176891803741,4.71584367752075,0,96.2714309692383,25.1050338745117,29.8025302886963
background,477484.9838,4433926.1748,38.6362648010254,0.0968057438731194,5.24675559997559,1,138.660598754883,23.2232246398926,106.297813415527
background,477484.9838,4434626.1748,38.3837852478027,0.102081663906574,5.19464540481567,1,68.7714233398438,21.088062286377,201.646438598633
background,477534.9838,4429926.1748,41.3451843261719,0.106938496232033,5.10811376571655,1,105.240570068359,20.1427726745605,195.872314453125
background,477534.9838,4431926.1748,38.9596290588379,0.104702405631542,5.31722354888916,1,162.284469604492,19.7273712158203,188.211212158203
background,477534.9838,4432226.1748,38.9253845214844,0.115837894380093,5.32159662246704,1,90.3567657470703,21.41965675354,66.2703475952148
background,477534.9838,4435776.1748,37.7855682373047,0.0887737423181534,5.12348079681396,1,101.332412719727,23.7764835357666,790.589477539062
background,477534.9838,4438076.1748,37.7516555786133,0.0921275541186333,5.22960233688354,1,72.1903686523438,24.9907779693604,420.892181396484
background,477534.9838,4438776.1748,37.5796203613281,0.114820122718811,5.07073450088501,1,54.5602378845215,24.6596622467041,326.730010986328
background,477534.9838,4438876.1748,37.6328620910645,0.111179478466511,5.03304815292358,1,73.7296829223633,25.0360069274902,252.344619750977
background,477534.9838,4441676.1748,37.6061401367188,0.0975742861628532,4.12072944641113,0,53.9283218383789,27.3368473052979,169.770553588867
background,477584.9838,4429826.1748,41.2867469787598,0.103437483310699,5.11734533309937,1,182.788970947266,20.3585891723633,269.541839599609
background,477634.9838,4433626.1748,38.0265731811523,0.104994021356106,5.27970743179321,1,66.0235443115234,23.0819129943848,380.495819091797
background,477634.9838,4436926.1748,37.5254783630371,0.0909696966409683,5.21375370025635,1,18.9883499145508,25.6260147094727,561.964050292969
background,477634.9838,4438926.1748,37.7069778442383,0.125523954629898,5.00721406936646,1,10.0078163146973,25.0079879760742,147.47868347168
background,477634.9838,4440926.1748,37.5922393798828,0.103687651455402,4.30459403991699,1,25.4177951812744,26.4772033691406,210.714447021484
background,477684.9838,4430676.1748,40.9982948303223,0.120011024177074,5.16360139846802,1,221.160369873047,17.8381690979004,141.84831237793
background,477684.9838,4430926.1748,40.5246086120605,0.119610816240311,5.20425939559937,1,445.994689941406,18.4864406585693,226.831512451172
background,477684.9838,4432426.1748,38.6804161071777,0.110576465725899,5.31880378723145,1,331.812316894531,22.618896484375,56.6111831665039
background,477684.9838,4433476.1748,38.0460968017578,0.108219049870968,5.27980852127075,1,140.950408935547,23.1634159088135,254.232666015625
background,477684.9838,4437826.1748,37.8328399658203,0.126954540610313,5.23707437515259,1,103.677368164062,25.3292465209961,129.885772705078
background,477684.9838,4438576.1748,37.6052398681641,0.104241169989109,5.23069047927856,1,6.68403434753418,24.6227741241455,411.177368164062
background,477684.9838,4440226.1748,37.9313316345215,0.0881021469831467,4.6804518699646,0,56.383674621582,26.6130466461182,356.460510253906
background,477734.9838,4430176.1748,41.5292205810547,0.143137291073799,5.06214809417725,1,197.327514648438,20.3697566986084,34.5428123474121
background,477734.9838,4431476.1748,39.6822471618652,0.117868728935719,5.28560495376587,1,274.146514892578,18.0698776245117,101.207321166992
background,477734.9838,4432876.1748,38.3576507568359,0.119470901787281,5.3177285194397,1,238.952850341797,20.959529876709,96.7810516357422
background,477734.9838,4433326.1748,38.1458015441895,0.120075307786465,5.31453418731689,1,103.631080627441,22.776538848877,185.718658447266
background,477734.9838,4434676.1748,38.7225799560547,0.131474047899246,5.19402313232422,1,123.86784362793,21.8456211090088,26.7747745513916
background,477734.9838,4434976.1748,38.1378402709961,0.114153161644936,5.18059539794922,1,284.688232421875,23.3202590942383,239.218658447266
background,477734.9838,4439126.1748,38.0064353942871,0.106307432055473,4.87261152267456,1,46.6281509399414,25.08544921875,48.7407684326172
background,477734.9838,4439626.1748,38.0767440795898,0.100443698465824,4.70885753631592,0,60.0437240600586,24.7779273986816,234.545364379883
background,477784.9838,4429526.1748,41.6198043823242,0.105052568018436,5.0316219329834,1,125.039459228516,19.1360416412354,182.224227905273
background,477784.9838,4430526.1748,41.3582878112793,0.129890471696854,5.11390256881714,1,236.555419921875,18.9912986755371,161.057876586914
background,477784.9838,4430926.1748,40.5438232421875,0.119606405496597,5.19945049285889,1,485.754486083984,18.5018768310547,297.920928955078
background,477784.9838,4431176.1748,39.755241394043,0.118617445230484,5.27709102630615,1,509.145355224609,17.9113101959229,133.400848388672
background,477784.9838,4433126.1748,38.5063858032227,0.125598102807999,5.32286071777344,1,11.5419511795044,21.4463367462158,66.6828460693359
background,477784.9838,4436826.1748,37.3280944824219,0.0952032059431076,5.00733184814453,1,6.92417526245117,26.1380729675293,457.244262695312
background,477834.9838,4430226.1748,41.4692459106445,0.138362526893616,5.07759952545166,1,279.782836914062,20.509916305542,34.1941947937012
background,477834.9838,4432476.1748,38.9571113586426,0.114827610552311,5.31471872329712,1,461.679565429688,22.4533805847168,63.9003486633301
background,477834.9838,4433026.1748,38.5922470092773,0.134064063429832,5.32169151306152,1,61.5908432006836,21.4467506408691,41.5674285888672
background,477834.9838,4433376.1748,38.2980117797852,0.128498002886772,5.31621694564819,1,55.3610038757324,22.5088920593262,80.9509201049805
background,477834.9838,4434976.1748,38.1475830078125,0.0953044071793556,5.17751598358154,1,241.139007568359,22.9384307861328,184.030731201172
background,477834.9838,4436026.1748,37.829288482666,0.104795433580875,5.09799909591675,1,19.0179538726807,24.9464206695557,919.851318359375
background,477834.9838,4436576.1748,37.4998550415039,0.118885479867458,5.03687858581543,1,26.7256488800049,26.5980453491211,589.105529785156
background,477834.9838,4439776.1748,38.0278968811035,0.0893240869045258,4.70490789413452,0,132.678863525391,24.5025997161865,352.849060058594
background,477834.9838,4439876.1748,38.0233497619629,0.0923105329275131,4.69892311096191,0,42.9679832458496,24.4574127197266,372.508453369141
background,477834.9838,4442026.1748,37.9578018188477,0.0915379375219345,3.93208789825439,1,21.608736038208,14.5625057220459,189.485534667969
background,477884.9838,4431076.1748,40.0663261413574,0.122876346111298,5.25087881088257,1,616.555541992188,18.0185146331787,271.60302734375
background,477884.9838,4431526.1748,39.7597236633301,0.118526019155979,5.27630853652954,1,297.753601074219,18.3740158081055,115.635139465332
background,477884.9838,4435976.1748,37.8650016784668,0.0978327766060829,5.0984959602356,1,36.4483108520508,24.8168392181396,851.202758789062
background,477884.9838,4436576.1748,37.5128974914551,0.122872561216354,5.03623151779175,1,0.32148289680481,26.3395519256592,561.042114257812
background,477934.9838,4432176.1748,39.7503318786621,0.130473524332047,5.28163146972656,1,307.038696289062,20.7080421447754,23.739465713501
background,477934.9838,4436226.1748,37.7265243530273,0.0972808599472046,5.0656304359436,1,88.0260314941406,24.92746925354,861.882446289062
background,477934.9838,4438376.1748,37.7570114135742,0.100904501974583,5.16100025177002,1,25.2726440429688,24.453763961792,348.866363525391
background,477934.9838,4439276.1748,37.9178619384766,0.112360753118992,4.83898210525513,0,5.47378301620483,24.5800495147705,290.386169433594
background,477984.9838,4431526.1748,39.9611511230469,0.115921840071678,5.26083993911743,1,208.940658569336,18.6958961486816,58.5924072265625
background,477984.9838,4434826.1748,38.6343803405762,0.113701350986958,5.18634557723999,1,166.481796264648,22.4163875579834,24.2046718597412
background,477984.9838,4439526.1748,38.0887413024902,0.0951604694128036,4.70232677459717,0,5.8321270942688,24.7378215789795,467.718688964844
background,477984.9838,4439776.1748,38.0483283996582,0.0945529714226723,4.68628549575806,0,49.4578552246094,24.8693389892578,502.425811767578
background,478034.9838,4433176.1748,38.7331161499023,0.119197495281696,5.31926965713501,1,80.8729400634766,20.8434200286865,27.491943359375
background,478034.9838,4434276.1748,37.7953987121582,0.0875397622585297,5.18588256835938,1,38.988899230957,23.82080078125,367.869079589844
background,478034.9838,4436076.1748,37.8769264221191,0.100779913365841,5.09201812744141,1,34.0671310424805,24.3192520141602,785.849853515625
background,478084.9838,4431026.1748,40.135669708252,0.131352707743645,5.23777675628662,1,481.319488525391,18.6852130889893,93.1267013549805
background,478084.9838,4434826.1748,38.4817352294922,0.112614251673222,5.18148612976074,1,251.444122314453,22.4866962432861,89.1750717163086
background,478134.9838,4431476.1748,40.0015716552734,0.140665888786316,5.25432682037354,1,144.870132446289,18.8885478973389,63.0473899841309
background,478134.9838,4432326.1748,39.8154258728027,0.109671674668789,5.27654123306274,1,291.427520751953,20.2889537811279,101.527168273926
background,478134.9838,4433276.1748,38.5185470581055,0.119449637830257,5.31397485733032,1,215.754974365234,21.5165920257568,152.02946472168
background,478134.9838,4433376.1748,38.2309074401855,0.102161854505539,5.30597019195557,1,186.030578613281,22.375804901123,185.291580200195
background,478134.9838,4435926.1748,37.9770164489746,0.1100237891078,5.09716939926147,1,186.788208007812,24.3138809204102,614.136962890625
background,478134.9838,4436726.1748,37.5196952819824,0.105038203299046,5.01650953292847,1,10.7824363708496,24.4145622253418,328.987152099609
background,478134.9838,4438676.1748,37.9972610473633,0.0959191173315048,5.07891798019409,1,47.9161262512207,24.2147483825684,10.4442443847656
background,478134.9838,4441676.1748,38.1394309997559,0.0912373587489128,3.89283967018127,1,20.7160263061523,29.8246688842773,113.571662902832
background,478184.9838,4430976.1748,40.3103713989258,0.110025927424431,5.21951150894165,1,383.28857421875,18.6832256317139,7.08888721466064
background,478184.9838,4431376.1748,40.115650177002,0.107501991093159,5.23811435699463,1,221.511184692383,18.6401195526123,37.1975250244141
background,478184.9838,4435426.1748,38.0492401123047,0.108863137662411,5.15400981903076,1,107.589706420898,22.0192317962646,227.322021484375
background,478184.9838,4435876.1748,38.0191612243652,0.104696378111839,5.0983772277832,1,157.012557983398,24.3548545837402,544.324829101562
background,478184.9838,4440626.1748,38.2422027587891,0.101175047457218,4.47647047042847,0,2.86505007743835,27.9793338775635,752.855895996094
background,478184.9838,4441876.1748,38.3152084350586,0.0950089916586876,3.8019688129425,0,184.00537109375,21.4329204559326,86.8898544311523
background,478234.9838,4430576.1748,41.316291809082,0.175420090556145,5.11183595657349,1,158.563278198242,18.5137519836426,43.1226654052734
background,478234.9838,4431926.1748,39.9218330383301,0.106769889593124,5.25748777389526,1,227.525482177734,20.1857471466064,31.434549331665
background,478234.9838,4438076.1748,38.0775146484375,0.0918122231960297,5.17882394790649,1,75.3473663330078,23.8460254669189,18.342170715332
background,478234.9838,4438226.1748,38.0310478210449,0.110274367034435,5.16199922561646,1,116.370086669922,23.7313022613525,36.586368560791
background,478284.9838,4430176.1748,41.2957649230957,0.103519633412361,5.10930490493774,1,43.2905769348145,20.9525527954102,61.1067962646484
background,478284.9838,4430326.1748,41.3566970825195,0.109861977398396,5.09689521789551,1,27.3595409393311,20.1101951599121,6.20516061782837
background,478284.9838,4440176.1748,38.230583190918,0.0936880633234978,4.54193544387817,0,179.99040222168,25.9023666381836,905.202087402344
background,478284.9838,4441376.1748,38.1638679504395,0.0821908339858055,3.90206575393677,0,145.671478271484,31.6869792938232,340.913482666016
background,478334.9838,4429726.1748,41.7264099121094,0.130151301622391,4.98851585388184,1,40.9952430725098,19.603630065918,60.9601898193359
background,478334.9838,4435426.1748,38.1128730773926,0.107096239924431,5.15250301361084,1,215.465698242188,21.7778224945068,151.081954956055
background,478334.9838,4435776.1748,38.0559997558594,0.139574497938156,5.11492919921875,1,135.772918701172,22.7042007446289,364.1513671875
background,478334.9838,4440526.1748,38.3180847167969,0.115997441112995,4.44550085067749,0,55.1548271179199,27.5459499359131,781.25830078125
background,478384.9838,4429676.1748,41.7726898193359,0.104241363704205,4.97199583053589,1,69.2977600097656,19.4555511474609,72.8817520141602
background,478384.9838,4430376.1748,41.2680473327637,0.125147566199303,5.1142954826355,1,42.5253601074219,19.8766269683838,19.8173236846924
background,478384.9838,4430676.1748,40.8851509094238,0.123405359685421,5.17731761932373,1,29.0455436706543,18.4888858795166,158.167587280273
background,478384.9838,4430976.1748,40.1782722473145,0.113764390349388,5.21850299835205,1,235.917816162109,19.1330165863037,129.438018798828
background,478384.9838,4432426.1748,39.8928871154785,0.145768493413925,5.26977300643921,1,127.914581298828,19.4085140228271,157.580535888672
background,478384.9838,4432876.1748,39.1498794555664,0.112086616456509,5.30475234985352,1,218.848052978516,19.2174320220947,79.0009994506836
background,478384.9838,4436676.1748,37.514835357666,0.0947894677519798,5.0078706741333,1,37.1065559387207,23.7449817657471,426.493804931641
background,478434.9838,4436776.1748,37.5544738769531,0.110751524567604,5.00367546081543,1,4.97668075561523,24.1163902282715,373.523468017578
background,478434.9838,4436876.1748,37.6086082458496,0.101229690015316,4.99671840667725,1,10.1038503646851,24.2796401977539,307.277923583984
background,478434.9838,4437526.1748,37.9603424072266,0.114390477538109,4.9366512298584,1,41.3345642089844,25.1909484863281,35.7446975708008
background,478434.9838,4438176.1748,37.9823303222656,0.0920803248882294,5.14200067520142,1,61.8081893920898,23.6499938964844,172.670700073242
background,478434.9838,4438526.1748,38.1065635681152,0.123668819665909,5.07112121582031,1,39.3370666503906,23.926721572876,107.569686889648
background,478434.9838,4440376.1748,38.3515701293945,0.138167411088943,4.44689798355103,0,30.7778167724609,27.1872482299805,819.15283203125
background,478434.9838,4441726.1748,38.3254852294922,0.101639412343502,3.8329610824585,0,44.092586517334,19.181282043457,34.41748046875
background,478484.9838,4433176.1748,39.1889457702637,0.141969487071037,5.30313205718994,1,60.1926040649414,20.4392032623291,34.8837051391602
background,478484.9838,4435726.1748,38.0973243713379,0.124509878456593,5.11894369125366,1,116.112670898438,21.6547756195068,218.217636108398
background,478484.9838,4436676.1748,37.5251426696777,0.0915378928184509,5.00605297088623,1,36.1841735839844,24.1484718322754,478.974304199219
background,478534.9838,4429776.1748,41.4747505187988,0.108354762196541,5.06622123718262,1,102.457534790039,19.4870681762695,248.534271240234
background,478534.9838,4433876.1748,38.1444320678711,0.118017792701721,5.27005195617676,1,287.048461914062,21.8677597045898,140.910690307617
background,478534.9838,4435576.1748,38.16943359375,0.11290131509304,5.13323020935059,1,172.835220336914,20.1615047454834,87.9877090454102
background,478534.9838,4439126.1748,38.1380653381348,0.118651568889618,4.93717908859253,0,91.8670043945312,22.9639930725098,555.848388671875
background,478584.9838,4431076.1748,40.6511192321777,0.139824897050858,5.16585063934326,1,24.24072265625,18.2530174255371,48.2565765380859
background,478584.9838,4431526.1748,40.4187164306641,0.124739274382591,5.20116853713989,1,29.8598690032959,19.7358016967773,53.8285484313965
background,478584.9838,4433326.1748,39.2002983093262,0.13540580868721,5.30135726928711,1,53.9455528259277,21.466459274292,74.3591613769531
background,478584.9838,4436226.1748,37.7031555175781,0.104733176529408,5.04028701782227,1,19.4972019195557,25.1017723083496,459.545593261719
background,478634.9838,4431176.1748,40.5944404602051,0.122460745275021,5.1727614402771,1,3.60010290145874,18.5311965942383,41.8125343322754
background,478634.9838,4433826.1748,38.4939880371094,0.137758523225784,5.27786827087402,1,206.032943725586,21.9669570922852,45.1651649475098
background,478634.9838,4434076.1748,38.2060699462891,0.100773610174656,5.23634576797485,1,182.319931030273,24.8440742492676,56.0367050170898
background,478634.9838,4437026.1748,37.7674293518066,0.116040021181107,4.965744972229,1,40.625862121582,23.7107257843018,173.106506347656
background,478634.9838,4438026.1748,37.7759971618652,0.117211565375328,4.84711360931396,1,14.4046907424927,25.2807960510254,107.931793212891
background,478684.9838,4431626.1748,40.1137161254883,0.106165982782841,5.23471307754517,1,87.6855010986328,20.6060829162598,19.1858692169189
background,478684.9838,4432926.1748,39.2993850708008,0.10655964910984,5.29297876358032,1,134.571395874023,20.0965747833252,96.7728424072266
background,478684.9838,4437576.1748,37.9818000793457,0.106097176671028,4.90850162506104,1,8.06442546844482,25.2827224731445,87.3287734985352
background,478684.9838,4439126.1748,38.1818199157715,0.110584691166878,4.93335771560669,0,40.377513885498,22.5295238494873,681.770812988281
background,478684.9838,4439476.1748,38.2076568603516,0.115022033452988,4.8325834274292,0,16.7161502838135,23.1298084259033,888.661865234375
background,478684.9838,4439676.1748,38.2026100158691,0.110266074538231,4.76084661483765,0,43.9522590637207,23.722583770752,1037.96691894531
background,478684.9838,4439726.1748,38.2080345153809,0.100913234055042,4.74507904052734,0,6.15139579772949,23.8969478607178,1077.73815917969
background,478734.9838,4431976.1748,39.7474212646484,0.112769104540348,5.26127815246582,1,65.1886749267578,21.2353706359863,71.3396224975586
background,478734.9838,4438526.1748,38.1620979309082,0.110691413283348,5.00854730606079,0,93.919677734375,24.2663383483887,386.806274414062
background,478734.9838,4439626.1748,38.2434043884277,0.116915568709373,4.76628398895264,0,114.49634552002,23.1708507537842,1031.75695800781
background,478734.9838,4440476.1748,38.3847427368164,0.0997201055288315,4.42055416107178,0,3.35553193092346,28.4369029998779,561.6123046875
background,478784.9838,4430826.1748,40.3393096923828,0.118757113814354,5.2067608833313,1,128.197128295898,20.1432971954346,114.062850952148
background,478784.9838,4431676.1748,39.6364326477051,0.100490719079971,5.26325988769531,1,119.799766540527,21.5650424957275,109.999664306641
background,478784.9838,4434526.1748,37.9105682373047,0.0960761904716492,5.15101146697998,1,218.422119140625,24.2526016235352,237.449737548828
background,478784.9838,4436776.1748,37.7744407653809,0.0959825590252876,5.00235652923584,1,142.147155761719,23.4896926879883,164.119445800781
background,478784.9838,4441176.1748,38.3246154785156,0.0952621027827263,3.91790699958801,0,58.7592620849609,28.8571262359619,181.569808959961
background,478834.9838,4433926.1748,38.0805206298828,0.114471763372421,5.25766849517822,1,9.44380664825439,23.6470203399658,117.144218444824
background,478834.9838,4434726.1748,37.8596420288086,0.110445849597454,5.13082361221313,1,58.9336814880371,22.8242816925049,406.107421875
background,478834.9838,4436976.1748,37.9706840515137,0.103750087320805,4.97081232070923,1,39.8392753601074,23.314920425415,135.895523071289
background,478884.9838,4431926.1748,39.467212677002,0.102849461138248,5.2704439163208,1,103.532119750977,22.5104084014893,41.7340240478516
